Functional Location Name L6,Functional Location Type L6,Functional Location Id L6,Functional Location Name L5,Functional Location Type L5,Functional Location Id L5,Functional Location Name L4,Functional Location Type L4,Functional Location Id L4,Functional Location Name L3,Functional Location Type L3,Functional Location Id L3,Functional Location Name L2,Functional Location Type L2,Functional Location Id L2,Functional Location Name L1,Functional Location Type L1,Functional Location Id L1,Asset Id,Asset Name,Asset Status
DoH Tasmania,Organisation,100095,South,Region,100094,Royal Hobart Hospital Precinct (RHHP),Site,102125,RHH - A Block,Building,101861,04. First Floor,Floor,101301,BLDG Structure,Structure,100719,BLD102565,0114-04 A Block -L1,Active
DoH Tasmania,Organisation,100095,South,Region,100094,Royal Hobart Hospital Precinct (RHHP),Site,102125,RHH - C Block,Building,101869,01. Lower Ground Floor,Floor,101420,BLDG Structure,Structure,100838,BLD102574,0112-01 C Block -LGF,Active
DoH Tasmania,Organisation,100095,South,Region,100094,Royal Hobart Hospital Precinct (RHHP),Site,102125,RHH - E Block,Building,101879,01. Lower Ground Floor,Floor,101375,BLDG Structure,Structure,100793,BLD102593,0119-01 E Block -LGF,Active
DoH Tasmania,Organisation,100095,South,Region,100094,Southern Community Mental Health Services (SCMHS),Site,102132,Mistral Place,Building,101943,02. First Floor,Floor,101547,BLDG Structure,Structure,100965,BLD102452,0560-02 Mistral Place-L1,Active
DoH Tasmania,Organisation,100095,South,Region,100094,Terry Street MHS (TEMHS),Site,102118,Mental Health Services,Building,101959,02. First Floor,Floor,101528,BLDG Structure,Structure,100946,BLD102411,0315-02 Mental Health Services-L1,Active
DoH Tasmania,Organisation,100095,South,Region,100094,Royal Hobart Hospital Precinct (RHHP),Site,102125,RHH - K Block,Building,101860,04. Second Floor,Floor,101312,BLDG Structure,Structure,100730,BLD102625,0988-04 K Block -L2,Active
DoH Tasmania,Organisation,100095,South,Region,100094,Royal Hobart Hospital Precinct (RHHP),Site,102125,RHH - D Block,Building,101871,02. Ground Floor,Floor,101383,BLDG Structure,Structure,100801,BLD102585,0118-02 D Block -GF,Active
DoH Tasmania,Organisation,100095,South,Region,100094,St Johns Park (SJP),Site,102161,1831 North Building,Building,101676,03. First Floor,Floor,101280,BLDG Structure,Structure,100698,BLD100266,0067-03 1831 North Building -L1,Active
DoH Tasmania,Organisation,100095,South,Region,100094,Royal Hobart Hospital Precinct (RHHP),Site,102125,Vodafone building,Building,101855,08. Eighth floor,Floor,101293,BLDG Structure,Structure,100711,BLD102375,2084-08 Vodafone building -L8,Active
DoH Tasmania,Organisation,100095,South,Region,100094,Royal Hobart Hospital Precinct (RHHP),Site,102125,RHH - F Block,Building,101859,04. First Floor,Floor,101392,BLDG Structure,Structure,100810,BLD102600,0736-04 F Block -L1,Active
DoH Tasmania,Organisation,100095,South,Region,100094,St Johns Park (SJP),Site,102161,Sub Station (0925),Building,101787,01. Ground Floor,Floor,101209,BLDG Structure,Structure,100627,BLD100400,0925-01 Sub Station -GF,Active
DoH Tasmania,Organisation,100095,South,Region,100094,Royal Hobart Hospital Precinct (RHHP),Site,102125,RHH - J Block,Building,101900,02. Ground Floor,Floor,101424,BLDG Structure,Structure,100842,BLD102622,0735-02 J Block -GF,Active
DoH Tasmania,Organisation,100095,South,Region,100094,Royal Hobart Hospital Precinct (RHHP),Site,102125,BUPA building  25 Argyle Street Hobart,Building,101897,05. Fifth Floor,Floor,101309,BLDG Structure,Structure,100727,BLD102370,2082-05 BUPA building - Records RHH-L5,Active
DoH Tasmania,Organisation,100095,South,Region,100094,Royal Hobart Hospital Precinct (RHHP),Site,102125,Wellington Centre,Building,101887,10. Tenth floor,Floor,101345,BLDG Structure,Structure,100763,BLD102651,2085-10 Wellington Centre - Specialist Clinics-L10,Active
DoH Tasmania,Organisation,100095,South,Region,100094,Royal Hobart Hospital Precinct (RHHP),Site,102125,RHH - F Block,Building,101859,05. Second Floor,Floor,101365,BLDG Structure,Structure,100783,BLD102602,0736-05 F Block -L2,Active
DoH Tasmania,Organisation,100095,South,Region,100094,St Johns Park (SJP),Site,102161,21 St Johns Avenue,Building,101694,01. Ground Floor,Floor,101115,BLDG Structure,Structure,100533,BLD100326,0171-01 21 St Johns Avenue-GF,Active
DoH Tasmania,Organisation,100095,South,Region,100094,Southern Community Mental Health Services (SCMHS),Site,102132,Mistral Place,Building,101943,01. Ground Floor,Floor,101470,BLDG Structure,Structure,100888,BLD102445,0560-01 Mistral Place-GF,Active
DoH Tasmania,Organisation,100095,South,Region,100094,Southern Tas Ambulance Station (SRAS),Site,102123,Ambulance Station + Admin,Building,101977,01. Ground Floor,Floor,101530,BLDG Structure,Structure,100948,BLD102417,0897-01 Ambulance Station + Admin -GF,Active
DoH Tasmania,Organisation,100095,South,Region,100094,Royal Hobart Hospital Precinct (RHHP),Site,102125,RHH - A Block,Building,101861,06. Third Floor,Floor,101413,BLDG Structure,Structure,100831,BLD102573,0114-06 A Block -L3,Active
DoH Tasmania,Organisation,100095,South,Region,100094,Royal Hobart Hospital Precinct (RHHP),Site,102125,RHH - E Block,Building,101879,06. Fourth Floor,Floor,101384,BLDG Structure,Structure,100802,BLD102596,0119-06 E Block -L4,Active
DoH Tasmania,Organisation,100095,South,Region,100094,St Johns Park (SJP),Site,102161,1831 North Building,Building,101676,01. Basement,Floor,101096,BLDG Structure,Structure,100514,BLD100255,0067-01 1831 North Building-B,Active
DoH Tasmania,Organisation,100095,South,Region,100094,Royal Hobart Hospital Precinct (RHHP),Site,102125,RHH - H Block,Building,101870,09. Sixth Floor,Floor,101332,BLDG Structure,Structure,100750,BLD102614,0113-09 H Block -L6,Active
DoH Tasmania,Organisation,100095,South,Region,100094,St Johns Park (SJP),Site,102161,Chalet 2 Rechabite Chalet,Building,101791,01. Ground Floor,Floor,101213,BLDG Structure,Structure,100631,BLD100394,0919-01 Chalet 2 Rechabite Chalet -GF,Active
DoH Tasmania,Organisation,100095,South,Region,100094,Royal Hobart Hospital Precinct (RHHP),Site,102125,RHH - Consultant office,Building,101941,02. Mezzanine,Floor,101513,BLDG Structure,Structure,100931,BLD102427,0313-02 RHH - Consultant office -MEZ,Active
DoH Tasmania,Organisation,100095,South,Region,100094,Royal Hobart Hospital Precinct (RHHP),Site,102125,Temporary Bld above Entrance RHHRedevelopment,Building,101913,01. First Floor,Floor,101415,BLDG Structure,Structure,100833,BLD102636,0954-01 Temporary Bld above Entrance RHHRedevelopment-L1,Active
DoH Tasmania,Organisation,100095,South,Region,100094,Southern Dental Centre (SDC),Site,102160,Oral Health Admin Office (45 NewTownRd),Building,102079,01. Ground Floor,Floor,101660,BLDG Structure,Structure,101078,BLD102522,0007-01 Oral Health Admin Office (45 NewTownRd) -GF,Active
DoH Tasmania,Organisation,100095,South,Region,100094,St Johns Park (SJP),Site,102161,Karingal Building,Building,101695,01. Ground Floor,Floor,101116,BLDG Structure,Structure,100534,BLD100258,0069-01 Karingal Building-GF,Active
DoH Tasmania,Organisation,100095,South,Region,100094,Royal Hobart Hospital Precinct (RHHP),Site,102125,RHH - H Block,Building,101870,06. Third Floor,Floor,101428,BLDG Structure,Structure,100846,BLD102617,0113-06 H Block -L3,Active
DoH Tasmania,Organisation,100095,South,Region,100094,Royal Hobart Hospital Precinct (RHHP),Site,102125,Wellington Centre,Building,101887,12. Twelfth Floor,Floor,101347,BLDG Structure,Structure,100765,BLD102653,2085-12 Wellington Centre - Orthopaedic / Burns/ Xray /Hand clinics -L12,Active
DoH Tasmania,Organisation,100095,South,Region,100094,St Johns Park (SJP),Site,102161,Karingal Building,Building,101695,02. First Floor,Floor,101277,BLDG Structure,Structure,100695,BLD100256,0069-02 Karingal Building-L1,Active
DoH Tasmania,Organisation,100095,South,Region,100094,Royal Hobart Hospital Precinct (RHHP),Site,102125,RHH - E Block,Building,101879,07. Roof,Floor,104809,BLDG Structure,Structure,104836,BLD162989,0119-07 E Block-RF,Active
DoH Tasmania,Organisation,100095,South,Region,100094,Royal Hobart Hospital Precinct (RHHP),Site,102125,RHH - A Block,Building,101861,10. Seventh Floor,Floor,101350,BLDG Structure,Structure,100768,BLD102570,0114-10 A Block -L7,Active
DoH Tasmania,Organisation,100095,South,Region,100094,Roy Fagan Centre (RFC),Site,102146,Zone 5 Entrance,Building,102085,01. Ground Floor,Floor,101668,BLDG Structure,Structure,101086,BLD102516,0652-01 Zone 5 Entrance-GF,Active
DoH Tasmania,Organisation,100095,South,Region,100094,Tasman Multi Purpose Service Centre Precinct (TMPSCP),Site,102166,C Block,Building,102015,03. Ground Floor,Floor,101589,BLDG Structure,Structure,101007,BLD102530,0485-03 C Block-GF,Active
DoH Tasmania,Organisation,100095,South,Region,100094,St Johns Park (SJP),Site,102161,19 St Johns Avenue,Building,101843,01. Ground Floor,Floor,101268,BLDG Structure,Structure,100686,BLD100325,0170-01 19 St Johns Avenue-GF,Active
DoH Tasmania,Organisation,100095,South,Region,100094,Royal Hobart Hospital Precinct (RHHP),Site,102125,RHH - D Block,Building,101871,04. Second Floor,Floor,101414,BLDG Structure,Structure,100832,BLD102587,0118-04 D Block -L2,Active
DoH Tasmania,Organisation,100095,South,Region,100094,St Johns Park (SJP),Site,102161,Sub Station (0342),Building,102037,01. Ground Floor,Floor,101612,BLDG Structure,Structure,101030,BLD102312,0342-01 Sub Station,Active
DoH Tasmania,Organisation,100095,South,Region,100094,Royal Hobart Hospital Precinct (RHHP),Site,102125,RHH - J Block,Building,101900,04. Third Floor,Floor,101429,BLDG Structure,Structure,100847,BLD102620,0735-04 J Block -L3,Active
DoH Tasmania,Organisation,100095,South,Region,100094,Royal Hobart Hospital Precinct (RHHP),Site,102125,RHH - K Block,Building,101860,11. Ninth Floor,Floor,101364,BLDG Structure,Structure,100782,BLD102629,0988-11 K Block -L9,Active
DoH Tasmania,Organisation,100095,South,Region,100094,St Johns Park (SJP),Site,102161,Parish Centre,Building,101696,01. Ground Floor,Floor,101117,BLDG Structure,Structure,100535,BLD100251,0062-01 Parish Centre-GF,Active
DoH Tasmania,Organisation,100095,South,Region,100094,Royal Hobart Hospital Precinct (RHHP),Site,102125,RHH - Consultant office,Building,101941,01. Ground Floor,Floor,101466,BLDG Structure,Structure,100884,BLD102426,0313-01 RHH - Consultant office -GF,Active
DoH Tasmania,Organisation,100095,South,Region,100094,Royal Hobart Hospital Precinct (RHHP),Site,102125,RHH - H Block,Building,101870,01. Basement,Floor,101328,BLDG Structure,Structure,100746,BLD102607,0113-01 H Block-B,Active
DoH Tasmania,Organisation,100095,South,Region,100094,Royal Hobart Hospital Precinct (RHHP),Site,102125,RHH - C Block,Building,101869,04. Second Floor,Floor,101357,BLDG Structure,Structure,100775,BLD102581,0112-04 C Block -L2,Active
DoH Tasmania,Organisation,100095,South,Region,100094,Royal Hobart Hospital Precinct (RHHP),Site,102125,RHH - F Block,Building,101859,07. Fourth Floor,Floor,101373,BLDG Structure,Structure,100791,BLD102599,0736-07 F Block -L4,Active
DoH Tasmania,Organisation,100095,South,Region,100094,St Johns Park (SJP),Site,102161,Store / Workshop - Mortuary (near Woodhouse),Building,101797,01. Ground Floor,Floor,101219,BLDG Structure,Structure,100637,BLD100352,0343-01 Store / Workshop - Mortuary (near Woodhouse) -GF,Active
DoH Tasmania,Organisation,100095,South,Region,100094,Royal Hobart Hospital Precinct (RHHP),Site,102125,BUPA building  25 Argyle Street Hobart,Building,101897,02. Second Floor,Floor,101370,BLDG Structure,Structure,100788,BLD102367,2082-02 BUPA building  25 Argyle Street Hobart-L2,Active
DoH Tasmania,Organisation,100095,South,Region,100094,Royal Hobart Hospital Precinct (RHHP),Site,102125,RHH - D Block,Building,101871,08. Sixth Floor,Floor,101432,BLDG Structure,Structure,100850,BLD102591,0118-08 D Block -L6,Active
DoH Tasmania,Organisation,100095,South,Region,100094,Royal Hobart Hospital Precinct (RHHP),Site,102125,D Block - Infill building,Building,101895,06. Fifth Floor,Floor,101381,BLDG Structure,Structure,100799,BLD102563,0121-06 D Block - Infill building-L5,Active
DoH Tasmania,Organisation,100095,South,Region,100094,Royal Hobart Hospital Precinct (RHHP),Site,102125,RHH - F Block,Building,101859,02. Basement,Floor,101361,BLDG Structure,Structure,100779,BLD102604,0736-02 F Block-B,Active
DoH Tasmania,Organisation,100095,South,Region,100094,Royal Hobart Hospital Precinct (RHHP),Site,102125,RHH - K Block,Building,101860,10. Eighth floor,Floor,101334,BLDG Structure,Structure,100752,BLD102630,0988-10 K Block -L8,Active
DoH Tasmania,Organisation,100095,South,Region,100094,Tasman Multi Purpose Service Centre Precinct (TMPSCP),Site,102166,D Block,Building,102047,04. Ground Floor,Floor,101623,BLDG Structure,Structure,101041,BLD102531,0485-04 D Block-GF,Active
DoH Tasmania,Organisation,100095,South,Region,100094,St Johns Park (SJP),Site,102161,Gellibrand Building,Building,101798,01. Ground Floor,Floor,101220,BLDG Structure,Structure,100638,BLD100245,0070-01 Gellibrand Building-GF,Active
DoH Tasmania,Organisation,100095,South,Region,100094,St Johns Park (SJP),Site,102161,Kitchen Store Shed,Building,101799,01. Ground Floor,Floor,101221,BLDG Structure,Structure,100639,BLD100252,0726-01 Kitchen Store Shed -GF,Active
DoH Tasmania,Organisation,100095,South,Region,100094,Roy Fagan Centre (RFC),Site,102146,Zone 4 (Day Centre),Building,102067,01. Ground Floor,Floor,101646,BLDG Structure,Structure,101064,BLD102515,0651-01 Zone 4 (Day Centre)-GF,Active
DoH Tasmania,Organisation,100095,South,Region,100094,Royal Hobart Hospital Precinct (RHHP),Site,102125,RHH - H Block,Building,101870,08. Fifth Floor,Floor,101340,BLDG Structure,Structure,100758,BLD102615,0113-08 H Block -L5,Active
DoH Tasmania,Organisation,100095,South,Region,100094,St Johns Park (SJP),Site,102161,15 St Johns Avenue,Building,101844,01. Ground Floor,Floor,101269,BLDG Structure,Structure,100687,BLD100303,0052-01 15 St Johns Avenue-GF,Active
DoH Tasmania,Organisation,100095,South,Region,100094,Tasman Multi Purpose Service Centre Precinct (TMPSCP),Site,102166,Home Care Services,Building,102055,01. Ground Floor,Floor,101633,BLDG Structure,Structure,101051,BLD102321,0678-01 Home Care Services -GF,Active
DoH Tasmania,Organisation,100095,South,Region,100094,St Johns Park (SJP),Site,102161,1831 South Building,Building,101801,01. Ground Floor,Floor,101223,BLDG Structure,Structure,100641,BLD100268,0059-01 1831 South Building -GF,Active
DoH Tasmania,Organisation,100095,South,Region,100094,Royal Hobart Hospital Precinct (RHHP),Site,102125,Wellington Centre,Building,101887,09. Ninth Floor,Floor,101368,BLDG Structure,Structure,100786,BLD102650,2085-09 Wellington Centre - Specialist Clinics - pre admission -L9,Active
DoH Tasmania,Organisation,100095,South,Region,100094,Southern Dental Centre (SDC),Site,102160,Southern Dental Centre,Building,102086,01. Ground Floor,Floor,101669,BLDG Structure,Structure,101087,BLD102521,0006-01 Southern Dental Centre  -GF,Active
DoH Tasmania,Organisation,100095,South,Region,100094,Royal Hobart Hospital Precinct (RHHP),Site,102125,RHH - E Block,Building,101879,04. Second Floor,Floor,101379,BLDG Structure,Structure,100797,BLD102589,0119-04 E Block -L2,Active
DoH Tasmania,Organisation,100095,South,Region,100094,Royal Hobart Hospital Precinct (RHHP),Site,102125,RHH - F Block,Building,101859,10. Roof,Floor,104810,BLDG Structure,Structure,104837,BLD162988,0736-10 F Block-RF,Active
DoH Tasmania,Organisation,100095,South,Region,100094,Royal Hobart Hospital Precinct (RHHP),Site,102125,RHH - A Block,Building,101861,13. Tenth floor,Floor,101348,BLDG Structure,Structure,100766,BLD102576,0114-13 A Block -L10,Active
DoH Tasmania,Organisation,100095,South,Region,100094,Southern Dental Centre (SDC),Site,102160,Training rooms,Building,102009,01. Ground Floor,Floor,101583,BLDG Structure,Structure,101001,BLD102527,0504-01 Training rooms -GF,Active
DoH Tasmania,Organisation,100095,South,Region,100094,Royal Hobart Hospital Precinct (RHHP),Site,102125,RHH - K Block,Building,101860,12. Tenth floor,Floor,101318,BLDG Structure,Structure,100736,BLD102633,0988-12 K Block -L10,Active
DoH Tasmania,Organisation,100095,South,Region,100094,Royal Hobart Hospital Precinct (RHHP),Site,102125,BUPA building  25 Argyle Street Hobart,Building,101897,04. Fourth Floor,Floor,101354,BLDG Structure,Structure,100772,BLD102368,2082-04 BUPA building - Breastscreen-L4,Active
DoH Tasmania,Organisation,100095,South,Region,100094,Royal Hobart Hospital Precinct (RHHP),Site,102125,RHH - K Block,Building,101860,15. Roof,Floor,104813,BLDG Structure,Structure,104840,BLD162990,0988-14 K Block-RF,Active
DoH Tasmania,Organisation,100095,South,Region,100094,Royal Hobart Hospital Precinct (RHHP),Site,102125,RHH - F Block,Building,101859,01. Lower Basement,Floor,101382,BLDG Structure,Structure,100800,BLD102598,0736-01 F Block-Lower B,Active
DoH Tasmania,Organisation,100095,South,Region,100094,Royal Hobart Hospital Precinct (RHHP),Site,102125,RHH - A Block,Building,101861,11. Eighth floor,Floor,101401,BLDG Structure,Structure,100819,BLD102575,0114-11 A Block -L8,Active
DoH Tasmania,Organisation,100095,South,Region,100094,Royal Hobart Hospital Precinct (RHHP),Site,102125,RHH - H Block,Building,101870,10. Seventh Floor,Floor,101313,BLDG Structure,Structure,100731,BLD102609,0113-10 H Block -L7,Active
DoH Tasmania,Organisation,100095,South,Region,100094,Royal Hobart Hospital Precinct (RHHP),Site,102125,RHH - H Block,Building,101870,03. Ground Floor,Floor,101378,BLDG Structure,Structure,100796,BLD102612,0113-03 H Block -GF,Active
DoH Tasmania,Organisation,100095,South,Region,100094,Sorell Community Health Centre (SCHC),Site,102187,Community Health Centre,Building,101803,01. Ground Floor,Floor,101225,BLDG Structure,Structure,100643,BLD100367,0454-01 Community Health Centre-GF,Active
DoH Tasmania,Organisation,100095,South,Region,100094,Royal Hobart Hospital Precinct (RHHP),Site,102125,RHH - J Block,Building,101900,01. Lower Ground Floor,Floor,101376,BLDG Structure,Structure,100794,BLD102618,0735-01 J Block -LGF,Active
DoH Tasmania,Organisation,100095,South,Region,100094,Royal Hobart Hospital Precinct (RHHP),Site,102125,RHH - J Block,Building,101900,05. Roof,Floor,104812,BLDG Structure,Structure,104839,BLD162986,0735-05 J Block-RF,Active
DoH Tasmania,Organisation,100095,South,Region,100094,Royal Hobart Hospital Precinct (RHHP),Site,102125,RHH - K Block,Building,101860,05. Third Floor,Floor,101400,BLDG Structure,Structure,100818,BLD102619,0988-05 K Block -L3,Active
DoH Tasmania,Organisation,100095,South,Region,100094,St Johns Park (SJP),Site,102161,Inga Building,Building,101698,01. Ground Floor,Floor,101119,BLDG Structure,Structure,100537,BLD100272,0174-01 Inga Building-GF,Active
DoH Tasmania,Organisation,100095,South,Region,100094,St Johns Park (SJP),Site,102161,Transport Garage Compound,Building,101804,01. Ground Floor,Floor,101226,BLDG Structure,Structure,100644,BLD100402,0932-01 Transport Garage Compound -GF,Active
DoH Tasmania,Organisation,100095,South,Region,100094,Spring Bay Community Health Centre (SBCHC),Site,102197,Health Centre,Building,101716,01. Ground Floor,Floor,101137,BLDG Structure,Structure,100555,BLD100360,0447-01 Health Centre -GF,Active
DoH Tasmania,Organisation,100095,South,Region,100094,Royal Hobart Hospital Precinct (RHHP),Site,102125,RHH - K Block,Building,101860,03. Mezzanine,Floor,101336,BLDG Structure,Structure,100754,BLD102623,0988-03 K Block-MEZ,Active
DoH Tasmania,Organisation,100095,South,Region,100094,Royal Hobart Hospital Precinct (RHHP),Site,102125,Vodafone building,Building,101855,07. Seventh Floor,Floor,101295,BLDG Structure,Structure,100713,BLD102374,2084-07 Vodafone building -L7,Active
DoH Tasmania,Organisation,100095,South,Region,100094,St Johns Park (SJP),Site,102161,Vicarage,Building,101700,01. Ground Floor,Floor,101121,BLDG Structure,Structure,100539,BLD100244,0173-01 Vicarage-GF,Active
DoH Tasmania,Organisation,100095,South,Region,100094,Royal Hobart Hospital Precinct (RHHP),Site,102125,BUPA building  25 Argyle Street Hobart,Building,101897,06. Sixth Floor,Floor,101427,BLDG Structure,Structure,100845,BLD102369,2082-06 BUPA building - THS offices-L6,Active
DoH Tasmania,Organisation,100095,South,Region,100094,St Johns Park (SJP),Site,102161,Carruthers Building,Building,101848,02. First Floor,Floor,101278,BLDG Structure,Structure,100696,BLD100277,0055-02 Carruthers Building-L1,Active
DoH Tasmania,Organisation,100095,South,Region,100094,St Johns Park (SJP),Site,102161,Store / Workshop (near Day Centre),Building,101807,01. Ground Floor,Floor,101230,BLDG Structure,Structure,100648,BLD100299,0029-01 Store / Workshop (near Day Centre) -GF,Active
DoH Tasmania,Organisation,100095,South,Region,100094,St Johns Park (SJP),Site,102161,Carruthers Building,Building,101848,03. Second Floor,Floor,101288,BLDG Structure,Structure,100706,BLD100275,0055-03 Carruthers Building-L2,Active
DoH Tasmania,Organisation,100095,South,Region,100094,St Johns Park (SJP),Site,102161,Boiler House,Building,101808,01. Ground Floor,Floor,101231,BLDG Structure,Structure,100649,BLD100307,0054-01 Boiler House -GF,Active
DoH Tasmania,Organisation,100095,South,Region,100094,St Johns Park (SJP),Site,102161,Woodhouse Building,Building,101809,01. Ground Floor,Floor,101232,BLDG Structure,Structure,100650,BLD100254,0058-01 Woodhouse Building -GF,Active
DoH Tasmania,Organisation,100095,South,Region,100094,South Hobart Child Health Centre (STHHCHC),Site,102188,Child Health Centre,Building,101701,01. Ground Floor,Floor,101122,BLDG Structure,Structure,100540,BLD100261,0144-01 Child Health Centre-GF,Active
DoH Tasmania,Organisation,100095,South,Region,100094,Royal Hobart Hospital Precinct (RHHP),Site,102125,Wellington Centre,Building,101887,11. Eleventh Floor,Floor,101351,BLDG Structure,Structure,100769,BLD102652,2085-11 Wellington Centre - Audiology/ Oral /Eye Clinics -L11,Active
DoH Tasmania,Organisation,100095,South,Region,100094,St Johns Park (SJP),Site,102161,"Transport Compound, Workshop, Wash Bay, Store",Building,102010,01. Ground Floor,Floor,101584,BLDG Structure,Structure,101002,BLD102308,"0068-01 Transport Compound, Workshop, Wash Bay, Store-GF",Active
DoH Tasmania,Organisation,100095,South,Region,100094,St Johns Park (SJP),Site,102161,Carruthers Building,Building,101848,01. Ground Floor,Floor,101273,BLDG Structure,Structure,100691,BLD100279,0055-01 Carruthers Building-GF,Active
DoH Tasmania,Organisation,100095,South,Region,100094,St Johns Park (SJP),Site,102161,Cottage,Building,101815,01. Ground Floor,Floor,101238,BLDG Structure,Structure,100656,BLD100305,0061-01 Cottage -GF,Active
DoH Tasmania,Organisation,100095,South,Region,100094,St Johns Park (SJP),Site,102161,Woodhouse Building,Building,101809,02. First Floor,Floor,101282,BLDG Structure,Structure,100700,BLD100260,0058-02 Woodhouse Building -L1,Active
DoH Tasmania,Organisation,100095,South,Region,100094,St Johns Park (SJP),Site,102161,Transport Admin Office,Building,101818,01. Ground Floor,Floor,101241,BLDG Structure,Structure,100659,BLD100248,0345-01 Transport Admin Office -GF,Active
DoH Tasmania,Organisation,100095,South,Region,100094,St Johns Park (SJP),Site,102161,Sub Station (0926),Building,101702,01. Ground Floor,Floor,101123,BLDG Structure,Structure,100541,BLD100405,0926-01 Sub Station-GF,Active
DoH Tasmania,Organisation,100095,South,Region,100094,St Johns Park (SJP),Site,102161,Chalet 1 Alan Rodgers,Building,101819,01. Ground Floor,Floor,101242,BLDG Structure,Structure,100660,BLD100396,0918-01 Chalet 1 Alan Rodgers -GF,Active
DoH Tasmania,Organisation,100095,South,Region,100094,Royal Hobart Hospital Precinct (RHHP),Site,102125,Wellington Centre,Building,101887,08. Eighth floor,Floor,101325,BLDG Structure,Structure,100743,BLD102648,2085-08 Wellington Centre - Womens Health -L8,Active
DoH Tasmania,Organisation,100095,South,Region,100094,St Johns Park (SJP),Site,102161,Amenities Building,Building,101703,01. Ground Floor,Floor,101124,BLDG Structure,Structure,100542,BLD100249,0071-01 Amenities Building-GF,Active
DoH Tasmania,Organisation,100095,South,Region,100094,St Johns Park (SJP),Site,102161,Sub Station (0344),Building,102023,01. Ground Floor,Floor,101598,BLDG Structure,Structure,101016,BLD102314,0344-01 Sub Station,Active
DoH Tasmania,Organisation,100095,South,Region,100094,St Johns Park (SJP),Site,102161,Day Centre,Building,101821,01. Ground Floor,Floor,101244,BLDG Structure,Structure,100662,BLD100259,0175-01 Day Centre -GF,Active
DoH Tasmania,Organisation,100095,South,Region,100094,St Johns Park (SJP),Site,102161,Gate House - 1,Building,101822,01. Ground Floor,Floor,101245,BLDG Structure,Structure,100663,BLD100310,0073-01 Gate House-GF,Active
DoH Tasmania,Organisation,100095,South,Region,100094,St Johns Park (SJP),Site,102161,Gate House  - 2,Building,101704,01. Ground Floor,Floor,101125,BLDG Structure,Structure,100543,BLD100306,0074-01 Gate House-GF,Active
DoH Tasmania,Organisation,100095,South,Region,100094,Royal Hobart Hospital Precinct (RHHP),Site,102125,RHH - K Block,Building,101860,14. Twelth Floor,Floor,101307,BLDG Structure,Structure,100725,BLD102635,0988-15 K Block -Roof and Helipad,Active
DoH Tasmania,Organisation,100095,South,Region,100094,St Johns Park (SJP),Site,102161,Sub Station Karingal,Building,102001,01. Ground Floor,Floor,101575,BLDG Structure,Structure,100993,BLD102313,0924-01 Sub Station Karingal,Active
DoH Tasmania,Organisation,100095,South,Region,100094,St Johns Park (SJP),Site,102161,Karingal Workshop,Building,101826,01. Ground Floor,Floor,101249,BLDG Structure,Structure,100667,BLD100257,0172-01 Karingal Workshop -GF,Active
DoH Tasmania,Organisation,100095,South,Region,100094,St Johns Park (SJP),Site,102161,Clive Hamilton Building,Building,101828,01. Ground Floor,Floor,101252,BLDG Structure,Structure,100670,BLD100250,0063-01 Clive Hamilton Building-GF,Active
DoH Tasmania,Organisation,100095,South,Region,100094,Royal Hobart Hospital Precinct (RHHP),Site,102125,Wellington Centre,Building,101887,02. Second Floor,Floor,101349,BLDG Structure,Structure,100767,BLD102647,2085-02 Wellington Cente - Pathology -L2,Active
DoH Tasmania,Organisation,100095,South,Region,100094,Royal Hobart Hospital Precinct (RHHP),Site,102125,BUPA building  25 Argyle Street Hobart,Building,101897,03. Third Floor,Floor,101388,BLDG Structure,Structure,100806,BLD102366,2082-03 BUPA building -L3,Active
DoH Tasmania,Organisation,100095,South,Region,100094,St Johns Park (SJP),Site,102161,The Hall,Building,101830,01. Ground Floor,Floor,101254,BLDG Structure,Structure,100672,BLD100253,0064-01 The Hall -GF,Active
DoH Tasmania,Organisation,100095,South,Region,100094,St Johns Park (SJP),Site,102161,17 St Johns Avenue,Building,102049,01. Ground Floor,Floor,101626,BLDG Structure,Structure,101044,BLD102525,0053-01 17 St Johns Avenue-GF,Active
DoH Tasmania,Organisation,100095,South,Region,100094,St Johns Park (SJP),Site,102161,1831 North Building,Building,101676,02. Ground Floor,Floor,101257,BLDG Structure,Structure,100675,BLD100264,0067-02 1831 North Building -GF,Active
DoH Tasmania,Organisation,100095,South,Region,100094,St Johns Park (SJP),Site,102161,1831 South Building,Building,101801,02. First Floor,Floor,101283,BLDG Structure,Structure,100701,BLD100271,0059-02 1831 South Building -L1,Active
DoH Tasmania,Organisation,100095,South,Region,100094,St Johns Park (SJP),Site,102161,Bowls Club,Building,101834,01. Ground Floor,Floor,101259,BLDG Structure,Structure,100677,BLD100302,0050-01 Bowls Club -GF,Active
DoH Tasmania,Organisation,100095,South,Region,100094,St Johns Park (SJP),Site,102161,Carruthers Building,Building,101848,04. Third Floor,Floor,101289,BLDG Structure,Structure,100707,BLD100274,0055-04 Carruthers Building-L3,Active
DoH Tasmania,Organisation,100095,South,Region,100094,St Johns Park (SJP),Site,102161,Administration Building,Building,101707,01. Ground Floor,Floor,101128,BLDG Structure,Structure,100546,BLD100263,0600-01 Administration Building-GF,Active
DoH Tasmania,Organisation,100095,South,Region,100094,St Johns Park (SJP),Site,102161,Church,Building,101688,01. Ground Floor,Floor,101109,BLDG Structure,Structure,100527,BLD100243,SJP St John's Church-GF,Active
